#{"t_start": 1681299143.4816067, "env_id": "Walker2d-v2"}
r,l,t
1106.631564,301,4434.727463
4603.249904,1000,4435.583219
4587.652353,1000,4436.672042
1957.711704,430,4437.048647
4666.615889,982,4437.906685
1044.498182,285,4438.149855
4626.158529,1000,4439.199616
4714.083466,1000,4440.066944
4807.394829,1000,4441.121053
4584.638684,1000,4441.970726
4676.813037,1000,4443.014581
4303.246274,899,4443.769197
4591.306163,982,4444.804252
534.546011,176,4444.95554
4638.422568,1000,4445.798755
4683.664341,1000,4446.86429
4620.724495,1000,4447.723394
4544.639015,1000,4448.766156
4651.528795,1000,4449.641523
4632.345024,1000,4450.686098
4720.014755,1000,4451.571356
4692.499962,1000,4452.618919
1693.47711,420,4452.992074
3988.229474,858,4453.707229
4764.119971,1000,4454.741718
4776.635048,1000,4455.595819
2290.938171,513,4456.230815
4585.871207,1000,4457.066399
4782.640202,1000,4458.13623
4673.417425,1000,4458.995381
665.252087,200,4459.173722
4692.780556,1000,4460.248182
4746.65677,1000,4461.126087
4406.235905,941,4462.135513
1578.311565,419,4462.490677
448.988437,166,4462.630291
3312.55722,700,4463.236672
1144.411285,320,4463.503841
4744.927872,1000,4464.530018
4615.127415,1000,4465.398762
3711.626296,798,4466.273717
4663.488593,1000,4467.111508
4768.813762,1000,4468.159357
4612.437394,952,4468.967185
2220.508572,521,4469.412788
4866.52553,1000,4470.463472
4727.660553,1000,4471.309958
4688.493685,1000,4472.34613
2414.559689,548,4472.801375
4763.947206,1000,4473.822438
1467.864015,358,4474.128532
470.675188,168,4474.279737
4688.372751,1000,4475.12959
4749.132873,1000,4476.18207
4709.467333,1000,4477.031801
4648.252878,1000,4478.094666
2167.305748,488,4478.512394
4778.706052,1000,4479.627772
1461.584843,351,4479.925073
2605.640306,599,4480.4314
1674.39683,421,4480.786989
4665.499204,1000,4481.835601
4640.882335,1000,4482.689456
1573.995434,399,4483.032024
4714.146673,1000,4484.10174
4692.499531,1000,4484.952697
4748.862015,1000,4486.024118
4752.516091,1000,4486.873201
4777.918065,1000,4487.927862
4680.662151,1000,4488.763124
4799.601213,1000,4489.800668
4587.96957,1000,4490.649598
4727.445281,1000,4491.702686
4754.754301,1000,4492.585346
4697.857033,1000,4493.669368
4681.599168,1000,4494.5246
2146.151521,505,4495.150105
4801.889852,1000,4495.998176
1393.612613,373,4496.318608
4776.369465,1000,4497.352321
4545.714669,1000,4498.199026
4701.608872,1000,4499.228292
4625.853171,1000,4500.070867
1467.257984,375,4500.397268
4737.448747,1000,4501.430565
4617.30615,1000,4502.293876
4707.879718,1000,4503.365566
1411.44503,367,4503.680623
4760.548872,1000,4504.755521
2701.858357,605,4505.271809
4688.671038,1000,4506.130189
4830.445569,1000,4507.192612
4710.221447,1000,4508.076889
4905.639771,1000,4509.152888
4858.403098,1000,4510.005606
1114.937526,306,4510.265371
4770.136026,1000,4511.322553
4676.615585,1000,4512.176088
4684.89318,1000,4513.224355
4723.121928,1000,4514.089495
4783.793148,1000,4515.147988
4787.127992,1000,4515.997903
4688.181153,1000,4517.058413
4761.650603,1000,4517.9214
1587.74339,399,4518.24852
4565.074704,1000,4519.286155
1044.913379,287,4519.529938
4657.642645,1000,4520.560507
4721.048495,1000,4521.408393
1355.935723,341,4521.746078
832.964243,235,4521.94806
1289.781382,331,4522.435334
1220.504964,329,4522.718517
4548.096969,1000,4523.548914
4706.374167,1000,4524.601773
4706.884656,1000,4525.454899
3668.805416,779,4526.328751
3712.220719,803,4527.036672
1245.880166,328,4527.311141
4680.813458,1000,4528.33673
4728.096671,1000,4529.17276
4753.691598,1000,4530.211952
2251.796723,506,4530.648038
1519.404837,367,4530.962417
860.064968,239,4531.167696
966.565555,268,4531.40535
4775.038418,1000,4532.447179
1095.791191,288,4532.692526
3126.37442,676,4533.27303
1042.106441,280,4533.516606
4710.720748,1000,4534.5963
4766.708902,1000,4535.466031
4607.127478,1000,4536.586643
4571.486547,1000,4537.44806
1075.765106,290,4537.703424
1271.114953,326,4538.187557
2135.295264,473,4538.590779
4702.426275,1000,4539.458944
4744.6872,1000,4540.519896
1688.425191,401,4540.866322
2171.836445,503,4541.299258
1582.814518,389,4541.640138
2848.175038,623,4542.358932
4617.509179,1000,4543.2301
4740.888623,1000,4544.284344
4671.384219,1000,4545.143471
4709.25751,1000,4546.222791
4441.511832,1000,4547.090606
919.692069,267,4547.333668
2173.966372,511,4547.969651
4617.558516,1000,4548.828314
4562.784996,1000,4549.882342
4559.609997,1000,4550.748117
4933.2627,1000,4551.836199
465.328294,166,4551.976773
4575.486311,1000,4552.82202
4894.328721,1000,4553.861751
2257.960193,510,4554.298089
4460.67677,1000,4555.144671
3009.716407,670,4555.925961
4767.417311,1000,4556.789148
4718.20553,1000,4557.835974
4816.82268,1000,4558.699379
4671.551668,1000,4559.766071
4631.898571,1000,4560.654326
4886.987682,1000,4561.74443
4588.476844,1000,4562.609968
4736.421584,1000,4563.677843
4559.796731,1000,4564.545551
4669.044278,1000,4565.591024
4740.601423,1000,4566.427948
4752.862175,1000,4567.313739
4796.178297,1000,4568.358612
4169.740015,922,4569.169312
4738.935988,1000,4570.250698
2324.371677,537,4570.718312
1779.447462,413,4571.09451
4654.175066,1000,4572.231816
4789.668517,1000,4573.1201
4477.209946,1000,4574.184803
4763.87732,1000,4575.036228
2075.506118,486,4575.645344
4745.560409,1000,4576.499526
4633.204959,1000,4577.562114
399.604132,156,4577.695637
4727.577317,1000,4578.531051
4727.98808,1000,4579.599642
3114.941158,687,4580.18683
4672.050504,1000,4581.046534
4726.78917,1000,4582.112339
4640.891151,1000,4582.990443
4658.437142,1000,4584.039507
4835.890532,1000,4584.901853
2092.119195,484,4585.520618
4716.926205,1000,4586.38767
4552.590137,1000,4587.430017
1557.288552,372,4587.753157
4725.094082,1000,4588.608184
4770.407305,1000,4589.665232
2838.990562,606,4590.17903
3041.132437,679,4590.758408
4659.572133,1000,4591.822364
4564.495817,1000,4592.695183
4609.354581,1000,4593.792552
4630.844408,1000,4594.66501
4737.01745,1000,4595.700044
3960.155593,831,4596.388866
4507.879477,1000,4597.434422
4778.925786,1000,4598.288907
4836.347318,1000,4599.353796
1525.753573,382,4599.676503
1982.743829,455,4600.072519
4625.674441,1000,4601.112383
4739.097474,1000,4601.972958
4779.226412,1000,4603.058972
3636.725338,789,4603.710287
4672.719589,1000,4604.550468
4724.454338,1000,4605.587302
4700.329879,1000,4606.443642
4630.285974,1000,4607.487717
4746.274499,1000,4608.384705
3641.530252,794,4609.260337
4688.694894,1000,4610.126696
4812.609497,1000,4611.169046
4642.644733,1000,4612.008811
2303.523701,537,4612.657912
814.637818,231,4612.860547
4569.266844,1000,4613.706691
4741.548027,1000,4614.75355
4640.618685,1000,4615.597653
1186.490794,312,4615.866828
4771.697465,1000,4616.940749
4678.533954,1000,4617.80908
4795.227538,1000,4618.848123
4226.907475,871,4619.604887
1819.236367,444,4619.991731
4742.576908,1000,4621.050452
4739.072411,1000,4621.907737
4687.327471,1000,4622.952458
2042.894067,496,4623.406679
4638.14677,1000,4624.473683
4789.568131,1000,4625.33317
3613.025071,778,4625.996108
4731.334659,1000,4627.059316
4715.335826,1000,4627.914936
4665.781429,1000,4628.993563
494.709359,178,4629.149157
1916.152923,449,4629.529081
1755.189381,417,4629.894028
2944.210269,683,4630.712
4626.732819,1000,4631.573476
740.140056,224,4631.771193
4665.553303,1000,4632.834863
2565.381976,591,4633.355235
4770.836086,1000,4634.41756
4611.977283,1000,4635.264916
4637.048158,1000,4636.307803
4713.770295,1000,4637.200522
4774.970254,1000,4638.245503
2017.477501,472,4638.657033
2768.148717,653,4639.21139
4541.617515,1000,4640.273724
4622.674264,1000,4641.133964
4693.881312,1000,4642.167498
3510.592448,766,4642.82107
4882.877652,1000,4643.676942
1391.626566,350,4644.171642
4791.17131,1000,4645.009968
4597.206711,1000,4646.068109
4730.594358,1000,4646.924417
4814.179278,1000,4647.976956
1035.841551,290,4648.227019
4628.667386,1000,4649.06244
4734.293536,1000,4650.101892
4745.590845,1000,4650.949801
4740.900598,1000,4652.016808
4942.794252,1000,4652.878952
4724.8716,1000,4653.917736
4713.43731,1000,4654.78514
4765.373836,1000,4655.837086
4671.471646,1000,4656.722635
3980.919699,864,4657.475435
4612.127158,1000,4658.544883
2982.675451,652,4659.108262
4269.179158,1000,4660.15749
2157.932909,508,4660.589753
4617.103026,1000,4661.639436
4810.266906,1000,4662.509135
2501.631487,558,4662.976862
4693.212284,1000,4664.036268
4795.820797,1000,4664.889961
4536.06016,962,4665.905567
4811.090974,1000,4666.784072
1201.32937,318,4667.073833
4787.270076,1000,4668.11656
1870.30229,445,4668.507292
3294.821003,728,4669.139946
4746.810064,1000,4670.184466
1346.340093,344,4670.494748
1119.011563,292,4670.752201
4698.952806,1000,4671.805132
4691.45274,1000,4672.662495
4681.916233,1000,4673.730575
3016.749765,654,4674.282031
485.93755,174,4674.433472
1087.432389,292,4674.677994
3145.663537,672,4675.452867
4771.297127,1000,4676.317963
4433.278259,947,4677.323623
4619.779366,1000,4678.199462
4712.942886,1000,4679.061512
3639.74711,801,4679.948733
4744.317636,1000,4680.801643
3374.840914,746,4681.648208
1214.051602,319,4681.922404
4829.716838,1000,4682.792545
4830.483551,1000,4683.858574
4723.46562,1000,4684.735524
1786.835965,460,4685.321365
4493.184494,956,4686.149111
3104.590699,680,4686.74445
1436.674732,369,4687.272403
4700.792106,1000,4688.15227
4704.400458,1000,4689.189486
4616.615867,1000,4690.04035
4768.876528,1000,4691.107259
3284.845818,718,4691.75009
4686.920195,1000,4692.668255
4582.255361,1000,4693.753775
4714.718217,1000,4694.66345
4802.632205,1000,4695.710367
4773.949374,1000,4696.591266
4777.104864,1000,4697.690679
4417.15067,930,4698.623426
483.249613,176,4698.784335
1439.112928,362,4699.437952
2946.368729,646,4700.131869
4816.252821,1000,4701.081602
4670.367046,1000,4702.161834
3042.806671,668,4702.750894
4778.2666,1000,4703.805979
4038.609565,870,4704.560517
4715.616592,1000,4705.611029
3007.744771,657,4706.151949
4668.894222,1000,4706.933226
2127.401537,501,4707.503311
4545.768577,1000,4708.281935
1291.061421,335,4708.671534
1546.315579,385,4708.979918
4630.009632,1000,4709.924915
4748.878496,1000,4710.704923
4748.133716,1000,4711.638232
3094.274966,651,4712.143377
4765.130558,1000,4713.106631
4660.037482,1000,4713.884696
4811.154265,1000,4714.926228
4744.880242,1000,4715.714039
1161.127418,310,4715.992911
4762.00081,1000,4717.085613
4632.990182,1000,4717.949264
2847.652089,618,4718.708423
3671.510298,789,4719.397805
4684.024867,1000,4720.253439
2093.193304,509,4720.884229
483.253538,166,4721.025999
4763.266792,1000,4721.887998
1562.402668,386,4722.225003
4764.343971,1000,4723.288269
4726.703416,1000,4724.143145
2407.049256,530,4724.799522
4826.012151,1000,4725.67258
4676.117699,1000,4726.722188
1975.230241,458,4727.125132
4819.404653,1000,4727.991236
4750.555008,1000,4729.067284
4761.752036,1000,4729.924435
4719.804107,1000,4730.975661
4865.592851,1000,4731.835542
4744.060799,1000,4732.903213
4878.740546,1000,4733.761973
4729.565084,1000,4734.827682
4659.557167,1000,4735.701701
546.330335,221,4735.892135
4761.16063,1000,4736.954394
4898.187355,1000,4737.805779
4741.074295,1000,4738.867501
4841.795704,1000,4739.735425
1601.434145,383,4740.272563
2928.674599,636,4740.814008
1011.513152,283,4741.059994
4679.278463,1000,4741.924659
4868.645591,1000,4742.978571
2453.916519,559,4743.46823
1801.945744,431,4743.831488
4868.598708,1000,4744.905436
4699.25681,1000,4745.750318
4586.899996,1000,4746.815861
4825.808646,1000,4747.673213
4838.22159,1000,4748.72566
4757.597303,1000,4749.623022
441.687984,157,4749.764325
4768.274942,1000,4750.812766
4752.457753,1000,4751.689756
4695.555688,1000,4752.738431
4887.077225,1000,4753.592965
4583.316512,1000,4754.660078
4733.459601,1000,4755.522136
4823.456468,1000,4756.596901
4808.566016,1000,4757.492224
2340.277148,555,4758.171447
4644.496059,1000,4759.039384
2574.89647,583,4759.538583
4685.747102,1000,4760.596954
4930.172309,1000,4761.455724
1745.745497,424,4762.015511
3403.300312,736,4762.639892
4772.858016,1000,4763.530451
4891.186357,1000,4764.571135
4709.98104,1000,4765.418772
1260.594445,324,4765.878392
4216.571298,869,4766.628987
4610.236139,1000,4767.468798
4796.531725,1000,4768.547174
4858.947414,1000,4769.401868
4783.141317,1000,4770.479369
4854.690287,1000,4771.341228
3716.722006,793,4772.231052
3763.486528,773,4772.885139
2739.440872,604,4773.589685
1020.634019,292,4773.836223
4844.450213,1000,4774.688613
1273.980457,320,4774.964688
4786.419748,1000,4776.04597
4949.724399,1000,4776.928237
4814.039849,1000,4778.007246
4740.341808,1000,4778.899121
969.213265,271,4779.141721
3202.038603,693,4779.919921
4893.567345,1000,4780.767547
4795.017497,1000,4781.828647
4093.130999,856,4782.570407
4675.346748,1000,4783.627092
743.904374,223,4783.820159
4741.55953,1000,4784.66284
4858.040852,1000,4785.714364
2028.875455,471,4786.12038
4679.389638,1000,4786.956278
4670.205347,1000,4787.979256
4692.378687,1000,4788.861515
4781.941537,1000,4789.940875
2687.720662,595,4790.419674
4778.628112,1000,4791.457016
3355.002946,724,4792.067311
4777.756285,1000,4792.8963
1721.60039,402,4793.393508
4925.048983,1000,4794.201947
4787.821462,1000,4795.192161
4776.447349,1000,4795.96249
4689.075131,1000,4796.949962
3928.16928,835,4797.634587
4773.556452,1000,4798.589566
3918.010557,829,4799.217756
4691.410166,1000,4799.989813
4787.285799,1000,4800.909661
1170.377066,313,4801.147306
4813.75087,1000,4802.092178
4872.244499,1000,4802.889691
1670.21161,382,4803.228561
4722.031837,1000,4804.224201
3076.886407,692,4804.759289
4615.057411,1000,4805.774677
2782.697796,626,4806.25502
3338.245178,720,4806.802369
4626.2387,1000,4807.744162
4878.889476,1000,4808.508299
3609.474962,754,4809.276107
1780.366537,426,4809.604639
4924.526649,1000,4810.376536
4899.643065,1000,4811.331178
732.378709,220,4811.499811
3729.081807,784,4812.092548
4747.181769,1000,4813.063238
2044.096781,463,4813.423244
4805.39292,1000,4814.211152
3091.117125,674,4814.925608
2758.924717,595,4815.395106
2941.90491,643,4815.898303
4657.887739,1000,4816.856643
4710.518598,957,4817.598638
4942.52529,1000,4818.568073
4802.469383,1000,4819.412667
4823.439987,1000,4820.367599
4819.705156,1000,4821.150245
4748.282084,1000,4822.101561
4802.75424,1000,4822.877378
4637.081419,1000,4823.858498
4769.873289,1000,4824.646482
4628.057298,1000,4825.664522
4007.066712,877,4826.36054
4778.650479,1000,4827.413204
3054.648624,663,4827.935192
3323.456844,712,4828.492235
4865.552374,1000,4829.432348
4779.427802,1000,4830.175397
4651.622108,1000,4831.118514
4372.904757,927,4831.883498
4818.935277,1000,4832.914765
3944.060534,826,4833.628577
3196.765625,671,4834.210257
2266.018048,532,4834.847375
1850.159454,423,4835.200606
4816.781808,1000,4836.009354
4771.730717,1000,4836.981765
4867.639102,1000,4837.780401
4742.812144,1000,4838.750983
4828.06783,1000,4839.505911
3151.716564,694,4840.226296
3888.910481,830,4840.860414
4836.54556,1000,4841.920457
1449.65339,352,4842.194209
1929.512139,451,4842.534683
1192.919187,309,4842.773756
4466.76845,1000,4843.692608
4715.485998,1000,4844.476402
4863.129704,1000,4845.458472
4927.380657,1000,4846.253941
4878.460016,1000,4847.226581
468.391934,170,4847.358047
4803.926641,1000,4848.129725
4915.421909,1000,4849.100649
1861.441891,431,4849.435681
4834.096771,1000,4850.234046
4371.944012,910,4851.127073
4751.941573,1000,4851.885052
1204.543156,297,4852.121015
4804.894586,1000,4853.042546
1621.598584,405,4853.36201
4772.082839,1000,4854.326262
4903.451788,1000,4855.106497
676.252518,212,4855.271188
2588.344099,567,4855.70483
2002.512719,460,4856.202538
4832.309067,1000,4856.975501
4821.148281,1000,4857.924607
2456.058435,540,4858.337684
1408.843247,340,4858.598919
1355.935467,345,4858.863513
2274.310635,521,4859.26314
4820.46885,1000,4860.215992
4740.324297,1000,4860.982926
4842.072241,1000,4861.950181
4757.556063,1000,4862.72901
4925.984866,1000,4863.688439
2015.059753,465,4864.046175
4820.51936,1000,4864.995822
4836.781919,1000,4865.743855
4874.041733,1000,4866.693538
4771.234895,1000,4867.462417
4755.814943,1000,4868.407815
4824.33146,1000,4869.174228
4010.472421,837,4869.817832
4722.400122,1000,4870.766055
4883.65553,1000,4871.533647
4882.761833,1000,4872.473068
4931.238009,1000,4873.24101
4820.656343,1000,4874.183702
1306.852484,327,4874.434959
2099.668011,481,4874.805121
4724.826222,1000,4875.756894
2471.535563,548,4876.199276
4731.187022,1000,4877.171032
4797.663076,1000,4877.95044
4851.154395,1000,4878.920372
4836.703204,1000,4879.704355
4618.826971,1000,4880.684
2071.362242,494,4881.081504
