EpLenMean,Tsallis-q,surrgain,entropy,TimeElapsed,entloss,EpThisIter,explained_variance_tdlam_before,optimgain,EpisodesSoFar,EpRewMean,meankl,TimestepsSoFar
979.775,1.0,0.013463169,5.5717683,7310.643357038498,0.0,2,0.7594202905893326,0.013463169,11938,4514.72096055,0.0018671219,8159232
979.775,1.0,0.013662492,5.571986,7312.959714651108,0.0,2,0.33748191595077515,0.013662492,11940,4513.686969675,0.0016800318,8161280
979.775,1.0,0.015533019,5.5734773,7314.939657688141,0.0,3,0.349102258682251,0.015533019,11943,4515.154655824999,0.0020832932,8163328
979.775,1.0,0.0141064115,5.571767,7317.015723466873,0.0,2,0.43357527256011963,0.0141064115,11945,4514.214920875,0.001874536,8165376
960.6,1.0,0.012654953,5.565631,7319.045628070831,0.0,2,0.8025062382221222,0.012654953,11947,4418.433673199999,0.0016447754,8167424
960.6,1.0,0.012558147,5.5645313,7321.055397748947,0.0,2,0.29742640256881714,0.012558147,11949,4413.092704799999,0.0016533723,8169472
958.1,1.0,0.0135472845,5.5665197,7323.055064916611,0.0,3,0.6755934953689575,0.0135472845,11952,4411.73400295,0.0016826852,8171520
958.1,1.0,0.011544059,5.566737,7325.04307103157,0.0,2,0.3620221018791199,0.011544059,11954,4412.93019685,0.0014603345,8173568
958.1,1.0,0.008337766,5.575473,7327.040055513382,0.0,2,0.3175818920135498,0.008337766,11956,4417.367158475,0.0012535937,8175616
958.1,1.0,0.015872113,5.579215,7329.056756973267,0.0,2,0.30991309881210327,0.015872113,11958,4424.4618615750005,0.0016258247,8177664
958.1,1.0,0.010745182,5.576915,7331.071810007095,0.0,2,0.3240130543708801,0.010745182,11960,4432.387468575,0.0014902805,8179712
958.1,1.0,0.009775963,5.57092,7333.097991228104,0.0,2,0.3414074778556824,0.009775963,11962,4448.786695425,0.0012814687,8181760
960.725,1.0,0.0129324915,5.5667396,7335.121295452118,0.0,2,0.37132781744003296,0.0129324915,11964,4462.490946575,0.0014665264,8183808
960.725,1.0,0.0076552923,5.569703,7337.127634763718,0.0,2,0.37627625465393066,0.0076552923,11966,4464.0093528,0.0012496195,8185856
960.725,1.0,0.012940703,5.5744295,7339.108899593353,0.0,2,0.3421364426612854,0.012940703,11968,4464.164244425,0.0014930519,8187904
954.1,1.0,0.019372094,5.5805993,7341.0677444934845,0.0,2,0.7978234142065048,0.019372094,11970,4427.19763695,0.0021626432,8189952
954.1,1.0,0.009426135,5.583993,7343.094158649445,0.0,2,0.3529513478279114,0.009426135,11972,4425.817459275,0.0012280499,8192000
954.1,1.0,0.014295757,5.583127,7345.096932411194,0.0,2,0.3285531997680664,0.014295757,11974,4427.9036194,0.001905239,8194048
931.925,1.0,0.0146638565,5.5813,7347.109427213669,0.0,4,0.6990844309329987,0.0146638565,11978,4316.747885475,0.0018956764,8196096
931.925,1.0,0.009301775,5.5864234,7349.077363729477,0.0,2,0.30965209007263184,0.009301775,11980,4317.655034875,0.0015650038,8198144
931.925,1.0,0.011137189,5.594239,7351.041907548904,0.0,2,0.38775110244750977,0.011137189,11982,4322.051747175,0.0016618187,8200192
910.05,1.0,0.0140860025,5.595492,7353.032770395279,0.0,3,0.6706504821777344,0.0140860025,11985,4212.444214375,0.0016192304,8202240
917.25,1.0,0.012882957,5.598998,7355.0234315395355,0.0,3,0.8716124892234802,0.012882957,11988,4246.107821875,0.0015300335,8204288
917.25,1.0,0.011673647,5.603271,7356.994535446167,0.0,2,0.36298418045043945,0.011673647,11990,4242.266416275,0.0016668779,8206336
919.75,1.0,0.011711678,5.6049795,7358.9931473731995,0.0,2,0.36025047302246094,0.011711678,11992,4256.507906025,0.0015626557,8208384
919.75,1.0,0.013618273,5.6042457,7361.030804157257,0.0,2,0.6052820980548859,0.013618273,11994,4257.274496025,0.0016057898,8210432
919.75,1.0,0.011156512,5.601438,7363.056701183319,0.0,2,0.38564038276672363,0.011156512,11996,4255.5670361249995,0.0016849379,8212480
919.75,1.0,0.013774525,5.5960364,7365.060670137405,0.0,2,0.3634449243545532,0.013774525,11998,4248.014532949999,0.0019472612,8214528
912.6,1.0,0.010262775,5.5968127,7367.118125677109,0.0,2,0.7980368286371231,0.010262775,12000,4213.22190455,0.0014579488,8216576
912.6,1.0,0.009279173,5.600095,7369.183984041214,0.0,2,0.34354835748672485,0.009279173,12002,4214.223126275,0.0012942891,8218624
893.925,1.0,0.013260225,5.603108,7371.170674085617,0.0,3,0.6527183949947357,0.013260225,12005,4125.263081075,0.001478117,8220672
890.125,1.0,0.01135372,5.607066,7373.171276807785,0.0,2,0.8346510082483292,0.01135372,12007,4106.75725675,0.0014650172,8222720
896.75,1.0,0.011378709,5.6077776,7375.146320581436,0.0,2,0.3543519377708435,0.011378709,12009,4139.080203925,0.00158678,8224768
896.75,1.0,0.008893276,5.612462,7377.116722345352,0.0,2,0.31824958324432373,0.008893276,12011,4143.321222500001,0.0010321676,8226816
896.75,1.0,0.01190599,5.610108,7379.095158338547,0.0,2,0.2833626866340637,0.01190599,12013,4142.6663839,0.0014832581,8228864
896.75,1.0,0.009026332,5.610799,7381.126013278961,0.0,2,0.27517133951187134,0.009026332,12015,4145.956492825,0.0012907912,8230912
915.525,1.0,0.011945468,5.6180525,7383.140239953995,0.0,2,0.7713605910539627,0.011945468,12017,4240.8225476,0.001532891,8232960
936.45,1.0,0.011778773,5.621215,7385.135818481445,0.0,2,0.33721405267715454,0.011778773,12019,4345.8649459749995,0.001633533,8235008
922.725,1.0,0.012666744,5.6184077,7387.159513711929,0.0,3,0.6807606220245361,0.012666744,12022,4280.087378300001,0.0016881083,8237056
944.6,1.0,0.0088473,5.614955,7389.153866052628,0.0,2,0.31961512565612793,0.0088473,12024,4389.771611925,0.0012723757,8239104
944.6,1.0,0.012239691,5.613002,7391.186220884323,0.0,2,0.358262836933136,0.012239691,12026,4396.74134025,0.0015624773,8241152
956.575,1.0,0.013793116,5.6087737,7393.175166130066,0.0,2,0.41083478927612305,0.013793116,12028,4454.148134,0.0015127538,8243200
956.575,1.0,0.0103748925,5.6057215,7395.23917222023,0.0,2,0.3035246729850769,0.0103748925,12030,4457.943254399999,0.0014442538,8245248
956.575,1.0,0.010979077,5.6071887,7397.259849309921,0.0,2,0.2966660261154175,0.010979077,12032,4456.0315241749995,0.0016912618,8247296
956.575,1.0,0.015388693,5.6045794,7399.2662699222565,0.0,2,0.33435195684432983,0.015388693,12034,4453.68841575,0.0018242409,8249344
956.575,1.0,0.01592011,5.597523,7401.323663234711,0.0,2,0.3530929684638977,0.01592011,12036,4456.147537175,0.0017827589,8251392
956.575,1.0,0.010150525,5.5978894,7403.336025953293,0.0,2,0.3054882884025574,0.010150525,12038,4462.96014965,0.0014745402,8253440
955.75,1.0,0.014040151,5.5972033,7405.359914302826,0.0,3,0.5983600616455078,0.014040151,12041,4456.65035135,0.0018002393,8255488
955.75,1.0,0.010033346,5.599721,7407.411031246185,0.0,2,0.5148105025291443,0.010033346,12043,4448.125560075,0.0013953774,8257536
974.425,1.0,0.011048624,5.603238,7409.404518842697,0.0,2,0.3846443295478821,0.011048624,12045,4534.5220629000005,0.0014308409,8259584
978.225,1.0,0.013055709,5.603036,7411.402682304382,0.0,2,0.3376680016517639,0.013055709,12047,4553.0791552,0.0016029672,8261632
958.425,1.0,0.010883808,5.6036406,7413.408987522125,0.0,3,0.6486293077468872,0.010883808,12050,4450.8919371249995,0.0014461391,8263680
958.425,1.0,0.010091695,5.6017714,7415.403325557709,0.0,2,0.2861323356628418,0.010091695,12052,4449.851506675,0.0014474192,8265728
945.55,1.0,0.016954102,5.601085,7417.440674781799,0.0,2,0.8099596500396729,0.016954102,12054,4386.0948966999995,0.0014790022,8267776
945.625,1.0,0.01392387,5.603184,7419.518717765808,0.0,2,0.31858664751052856,0.01392387,12056,4384.9240543,0.0015485052,8269824
945.625,1.0,0.015468559,5.6054773,7421.534442186356,0.0,3,0.2755797505378723,0.015468559,12059,4384.714395625,0.0019381726,8271872
959.35,1.0,0.011152121,5.6070127,7423.542040109634,0.0,2,0.37356239557266235,0.011152121,12061,4452.354096025,0.0015359946,8273920
959.35,1.0,0.011411372,5.604125,7425.603096485138,0.0,2,0.3751494288444519,0.011411372,12063,4452.134205125,0.0013968765,8275968
959.35,1.0,0.013127869,5.6053553,7427.62718129158,0.0,2,0.3600398302078247,0.013127869,12065,4448.883597850001,0.0016945947,8278016
936.75,1.0,0.018564718,5.609098,7429.640420675278,0.0,3,0.9489251896739006,0.018564718,12068,4343.04563205,0.0024365063,8280064
932.025,1.0,0.009010237,5.6112933,7431.650558710098,0.0,2,0.7842657566070557,0.009010237,12070,4318.0258363250005,0.0011572613,8282112
928.95,1.0,0.013990885,5.6119394,7433.687973022461,0.0,2,0.7902029603719711,0.013990885,12072,4309.14001835,0.0014485628,8284160
928.95,1.0,0.006409486,5.616666,7435.686559200287,0.0,2,0.3288012146949768,0.006409486,12074,4313.26094275,0.0010517394,8286208
909.025,1.0,0.012528488,5.6191516,7437.731789112091,0.0,3,0.6392090320587158,0.012528488,12077,4213.364471024999,0.0012934157,8288256
909.025,1.0,0.007109539,5.61744,7439.726913690567,0.0,2,0.2777993083000183,0.007109539,12079,4209.782828900001,0.0011383815,8290304
917.0,1.0,0.01040284,5.614667,7441.727397203445,0.0,2,0.3237054944038391,0.01040284,12081,4244.942101925,0.0013025906,8292352
917.0,1.0,0.0086752325,5.6196294,7443.751967906952,0.0,2,0.3841066360473633,0.0086752325,12083,4253.00846065,0.0013589136,8294400
917.0,1.0,0.01197494,5.620761,7445.81815123558,0.0,2,0.3378980755805969,0.01197494,12085,4257.6930719249995,0.0016047361,8296448
907.3,1.0,0.013739619,5.618907,7447.872871637344,0.0,3,0.6830156147480011,0.013739619,12088,4212.0606164,0.0012015693,8298496
927.1,1.0,0.010719471,5.6176653,7449.925593614578,0.0,2,0.35014450550079346,0.010719471,12090,4318.90846245,0.001327945,8300544
921.35,1.0,0.016748186,5.61649,7451.9735741615295,0.0,2,0.7429933249950409,0.016748186,12092,4290.600174725,0.0015948794,8302592
932.475,1.0,0.009599533,5.6158776,7453.990544080734,0.0,2,0.7683071792125702,0.009599533,12094,4350.6012284,0.0014558262,8304640
925.225,1.0,0.0141192945,5.618783,7456.016969919205,0.0,2,0.847126379609108,0.0141192945,12096,4313.69791305,0.0015665824,8306688
925.225,1.0,0.0115044005,5.618772,7458.055380344391,0.0,2,0.3894922733306885,0.0115044005,12098,4316.011149174999,0.0014511257,8308736
925.225,1.0,0.01469058,5.619008,7460.078247785568,0.0,2,0.40310782194137573,0.01469058,12100,4317.9553514750005,0.0016572546,8310784
925.225,1.0,0.013620248,5.622447,7462.110078573227,0.0,2,0.182700514793396,0.013620248,12102,4316.433540399999,0.0015326033,8312832
925.225,1.0,0.011975903,5.620606,7463.91943025589,0.0,3,0.29573965072631836,0.011975903,12105,4319.4654361249995,0.0011818821,8314880
937.0,1.0,0.008439483,5.623414,7465.716625452042,0.0,2,0.3686019778251648,0.008439483,12107,4376.388605325,0.00091590645,8316928
947.825,1.0,0.012347241,5.633057,7467.465314865112,0.0,2,0.28200048208236694,0.012347241,12109,4433.697357325,0.0013951331,8318976
952.55,1.0,0.012765924,5.636597,7469.262101173401,0.0,2,0.37662678956985474,0.012765924,12111,4452.331071675,0.0014260055,8321024
955.625,1.0,0.015037349,5.6299257,7471.114994525909,0.0,2,0.3246119022369385,0.015037349,12113,4463.085279675,0.0016269498,8323072
940.675,1.0,0.011442373,5.6259418,7472.893193483353,0.0,2,0.7743582874536514,0.011442373,12115,4389.9404335750005,0.0014092133,8325120
960.6,1.0,0.010438919,5.629679,7474.6860139369965,0.0,2,0.3148300051689148,0.010438919,12117,4481.843712025,0.0013427613,8327168
960.6,1.0,0.012969837,5.6307344,7476.48948097229,0.0,2,0.3316422700881958,0.012969837,12119,4483.045489975,0.0016683652,8329216
956.3,1.0,0.01173533,5.626874,7478.279448270798,0.0,3,0.6650685966014862,0.01173533,12122,4458.6240743,0.0014334028,8331264
956.3,1.0,0.013315241,5.623902,7480.0639436244965,0.0,2,0.4006096124649048,0.013315241,12124,4465.8441782,0.0015463172,8333312
956.3,1.0,0.012931269,5.623746,7481.8749563694,0.0,2,0.36293500661849976,0.012931269,12126,4462.209498775001,0.0013812622,8335360
966.0,1.0,0.014491037,5.6246247,7483.639601230621,0.0,2,0.3460700511932373,0.014491037,12128,4509.313762675,0.001759528,8337408
966.0,1.0,0.011919544,5.6261096,7485.399127960205,0.0,2,0.3093611001968384,0.011919544,12130,4504.461338775,0.0014502284,8339456
971.75,1.0,0.010237973,5.628995,7487.148594856262,0.0,2,0.3351271152496338,0.010237973,12132,4533.2850017499995,0.0012399342,8341504
964.875,1.0,0.012740803,5.6325693,7488.92991566658,0.0,3,0.8416699767112732,0.012740803,12135,4496.7568847,0.0015260598,8343552
964.875,1.0,0.010662534,5.6357417,7490.652990818024,0.0,2,0.39088672399520874,0.010662534,12137,4495.90808725,0.001263614,8345600
964.875,1.0,0.016231017,5.6302843,7492.351146221161,0.0,2,0.5241720080375671,0.016231017,12139,4492.395192475,0.0017297547,8347648
936.3,1.0,0.016771916,5.625377,7494.120858430862,0.0,3,0.8629070520401001,0.016771916,12142,4348.080258175,0.0015964359,8349696
936.3,1.0,0.0082256,5.6244764,7495.948946475983,0.0,2,0.335690438747406,0.0082256,12144,4352.808932800001,0.0011904341,8351744
933.85,1.0,0.012321532,5.6211724,7497.733718633652,0.0,2,0.8023137748241425,0.012321532,12146,4343.344187375,0.0016220051,8353792
933.85,1.0,0.009476095,5.622525,7499.513545036316,0.0,2,0.28612786531448364,0.009476095,12148,4344.0848020250005,0.0011603164,8355840
933.85,1.0,0.012172735,5.6193433,7501.263420581818,0.0,2,0.3308270573616028,0.012172735,12150,4341.5479193500005,0.0014302426,8357888
915.25,1.0,0.014242828,5.6205244,7503.030008792877,0.0,3,0.7167561650276184,0.014242828,12153,4252.357393775,0.0014434285,8359936
930.2,1.0,0.010973541,5.623088,7504.732516050339,0.0,2,0.2994927167892456,0.010973541,12155,4325.042121824999,0.0011559856,8361984
930.2,1.0,0.007802619,5.6234484,7506.443869113922,0.0,2,0.2910635471343994,0.007802619,12157,4328.377201975,0.0011084876,8364032
930.2,1.0,0.008261303,5.621257,7508.2734541893005,0.0,2,0.32783567905426025,0.008261303,12159,4331.733637175001,0.0011234856,8366080
930.2,1.0,0.010838313,5.624381,7510.051416397095,0.0,2,0.27278172969818115,0.010838313,12161,4333.914352875,0.0012621019,8368128
934.5,1.0,0.013220915,5.626666,7511.8349187374115,0.0,2,0.34777402877807617,0.013220915,12163,4354.4555510499995,0.00159627,8370176
934.5,1.0,0.0120532345,5.626912,7513.613853693008,0.0,2,0.3115767240524292,0.0120532345,12165,4350.453883225,0.0012137546,8372224
914.275,1.0,0.010556691,5.6296816,7515.359844684601,0.0,3,0.7914669066667557,0.010556691,12168,4250.598310675001,0.001349431,8374272
914.275,1.0,0.012794489,5.6359944,7517.069486856461,0.0,2,0.30884039402008057,0.012794489,12170,4251.861474474999,0.0017721828,8376320
914.275,1.0,0.012724069,5.6366854,7518.847641468048,0.0,2,0.4084175229072571,0.012724069,12172,4249.1756086,0.0015311063,8378368
930.15,1.0,0.008103612,5.6332197,7520.632034778595,0.0,2,0.2890850901603699,0.008103612,12174,4329.134259,0.001332233,8380416
930.15,1.0,0.010165408,5.635854,7522.408828258514,0.0,2,0.3973652720451355,0.010165408,12176,4326.594833025,0.0013280739,8382464
930.15,1.0,0.017167501,5.6342745,7524.177295446396,0.0,2,0.2759537696838379,0.017167501,12178,4322.176552125,0.001771938,8384512
948.375,1.0,0.012809884,5.63195,7525.970963716507,0.0,2,0.32560741901397705,0.012809884,12180,4416.69780895,0.0018485355,8386560
958.725,1.0,0.014509844,5.6293845,7527.786975622177,0.0,2,0.2522825002670288,0.014509844,12182,4462.892036525,0.0014672482,8388608
958.725,1.0,0.011197189,5.61853,7529.568748950958,0.0,2,0.3511177897453308,0.011197189,12184,4462.58602085,0.0013020346,8390656
961.175,1.0,0.01593253,5.6103163,7531.325344085693,0.0,3,0.33022475242614746,0.01593253,12187,4465.196368175,0.0017064433,8392704
961.175,1.0,0.012355124,5.6083975,7533.0863835811615,0.0,2,0.3653748035430908,0.012355124,12189,4464.018046725,0.0015781317,8394752
948.825,1.0,0.013727234,5.607908,7534.810929059982,0.0,2,0.7819268703460693,0.013727234,12191,4403.225009899999,0.0014456378,8396800
955.125,1.0,0.011860924,5.613116,7536.632621049881,0.0,3,0.7005002200603485,0.011860924,12194,4435.373355725,0.0014740131,8398848
955.125,1.0,0.013406766,5.6138926,7538.398923873901,0.0,2,0.34485530853271484,0.013406766,12196,4439.862381000001,0.0014828129,8400896
955.125,1.0,0.009730329,5.6066566,7540.174071788788,0.0,2,0.3039940595626831,0.009730329,12198,4438.4419018,0.0013713439,8402944
955.125,1.0,0.016850725,5.601321,7541.967128753662,0.0,2,0.2949935793876648,0.016850725,12200,4433.54669975,0.0015593083,8404992
955.125,1.0,0.009685355,5.60254,7543.729351520538,0.0,2,0.3201748728752136,0.009685355,12202,4434.0106680750005,0.0012510009,8407040
955.125,1.0,0.009927925,5.6043615,7545.485604286194,0.0,2,0.33790725469589233,0.009927925,12204,4434.604442875,0.00111535,8409088
960.175,1.0,0.012175696,5.606324,7547.251321554184,0.0,2,0.2931927442550659,0.012175696,12206,4461.32049865,0.0014229672,8411136
975.35,1.0,0.013036256,5.6069,7549.061220407486,0.0,2,0.32145804166793823,0.013036256,12208,4534.663813425001,0.0015372906,8413184
975.35,1.0,0.007674496,5.6070447,7550.777889251709,0.0,2,0.2937659025192261,0.007674496,12210,4531.102735425001,0.0011603553,8415232
955.725,1.0,0.015685076,5.607579,7552.551526784897,0.0,3,0.6831249594688416,0.015685076,12213,4438.477953575,0.0015117284,8417280
955.725,1.0,0.010450698,5.609496,7554.272159099579,0.0,2,0.3581302762031555,0.010450698,12215,4442.65497495,0.001256715,8419328
955.725,1.0,0.009278941,5.6158094,7556.021155595779,0.0,2,0.402347207069397,0.009278941,12217,4447.416755725,0.0010605964,8421376
955.725,1.0,0.012940587,5.618785,7557.7327761650085,0.0,2,0.45368337631225586,0.012940587,12219,4452.234766250001,0.00158105,8423424
955.725,1.0,0.008707378,5.6211023,7559.431437969208,0.0,2,0.3305928111076355,0.008707378,12221,4453.5338844,0.0012167981,8425472
955.725,1.0,0.013126564,5.621593,7561.200171470642,0.0,2,0.31551826000213623,0.013126564,12223,4451.111564224999,0.001284074,8427520
955.725,1.0,0.011648642,5.620351,7563.014945030212,0.0,2,0.33929842710494995,0.011648642,12225,4450.36644625,0.0011576492,8429568
955.725,1.0,0.013780096,5.6184516,7564.79363155365,0.0,2,0.6818415820598602,0.013780096,12227,4456.81330345,0.0015703035,8431616
951.35,1.0,0.013519383,5.616854,7566.604704141617,0.0,2,0.7964523136615753,0.013519383,12229,4437.860701125001,0.0015359884,8433664
963.7,1.0,0.011282155,5.616811,7568.357186317444,0.0,2,0.3615451455116272,0.011282155,12231,4499.662037849999,0.0014669979,8435712
976.0,1.0,0.011459469,5.617919,7570.154448509216,0.0,3,0.350564181804657,0.011459469,12234,4563.429935225,0.0015017261,8437760
976.0,1.0,0.011628045,5.6142683,7571.931337594986,0.0,2,0.3976135849952698,0.011628045,12236,4562.684339025,0.0015019792,8439808
976.0,1.0,0.01445648,5.614421,7573.689822435379,0.0,2,0.3801552653312683,0.01445648,12238,4558.1145874,0.0018110605,8441856
976.0,1.0,0.011257546,5.613889,7575.533455848694,0.0,2,0.35733842849731445,0.011257546,12240,4559.2938782,0.0011667105,8443904
976.0,1.0,0.0138173215,5.612346,7577.252541542053,0.0,2,0.3948213458061218,0.0138173215,12242,4565.344688275,0.0016384991,8445952
976.0,1.0,0.011683514,5.6112475,7579.035689592361,0.0,2,0.34010618925094604,0.011683514,12244,4572.907513900001,0.0014567702,8448000
976.0,1.0,0.01557186,5.6085095,7580.830266952515,0.0,2,0.38762927055358887,0.01557186,12246,4570.5039859,0.0015958182,8450048
976.0,1.0,0.012201241,5.6093397,7582.619290113449,0.0,2,0.35260242223739624,0.012201241,12248,4571.133882575001,0.0015757009,8452096
956.225,1.0,0.012263645,5.614781,7584.392538547516,0.0,3,0.5643075406551361,0.012263645,12251,4477.0678965,0.0014557817,8454144
956.225,1.0,0.012266614,5.6206923,7586.13663649559,0.0,3,0.607414186000824,0.012266614,12254,4477.184054424999,0.0014468525,8456192
939.725,1.0,0.011958121,5.6197944,7587.811564922333,0.0,2,0.7691977024078369,0.011958121,12256,4393.232175374999,0.0014537285,8458240
939.725,1.0,0.010716172,5.618907,7589.572262763977,0.0,2,0.3668259382247925,0.010716172,12258,4389.885038924999,0.0012483234,8460288
934.125,1.0,0.012224336,5.617831,7591.352248430252,0.0,3,0.7068812847137451,0.012224336,12261,4365.2437644500005,0.0015192416,8462336
934.125,1.0,0.012304997,5.6209307,7593.135810136795,0.0,2,0.31695741415023804,0.012304997,12263,4367.4216701,0.0014011385,8464384
934.125,1.0,0.010088816,5.624311,7594.949997425079,0.0,2,0.38006818294525146,0.010088816,12265,4370.434815425,0.0011356056,8466432
934.125,1.0,0.011656839,5.6222334,7596.730498790741,0.0,2,0.3571602702140808,0.011656839,12267,4365.904505425,0.0013437064,8468480
917.725,1.0,0.012413933,5.6181993,7598.556497335434,0.0,3,0.5519518256187439,0.012413933,12270,4283.1239654500005,0.0012535285,8470528
914.325,1.0,0.011445339,5.615278,7600.336122274399,0.0,2,0.7892226278781891,0.011445339,12272,4267.410369800001,0.0012912925,8472576
914.325,1.0,0.0088667255,5.6129236,7602.065634965897,0.0,2,0.3536562919616699,0.0088667255,12274,4271.259716125,0.0012545325,8474624
914.325,1.0,0.007879989,5.613362,7603.8736317157745,0.0,2,0.3499264121055603,0.007879989,12276,4273.4998207,0.0010931739,8476672
914.325,1.0,0.011110652,5.613647,7605.654353380203,0.0,2,0.38217073678970337,0.011110652,12278,4279.199103274999,0.0012759409,8478720
914.325,1.0,0.011051605,5.617109,7607.468095302582,0.0,2,0.5356720387935638,0.011051605,12280,4286.194507124999,0.0013704825,8480768
914.325,1.0,0.011148,5.6198816,7609.292693138123,0.0,2,0.37954479455947876,0.011148,12282,4283.927841375,0.0012374269,8482816
903.225,1.0,0.011185759,5.6226454,7611.08349943161,0.0,3,0.6975639164447784,0.011185759,12285,4227.000049699999,0.0012660073,8484864
903.225,1.0,0.01159644,5.6202064,7612.866122722626,0.0,2,0.41526275873184204,0.01159644,12287,4232.557238924999,0.0012032283,8486912
903.225,1.0,0.008348018,5.617597,7614.65039730072,0.0,2,0.3781483769416809,0.008348018,12289,4233.9452043500005,0.0010171884,8488960
923.0,1.0,0.015299584,5.6131506,7616.444628715515,0.0,2,0.37024986743927,0.015299584,12291,4327.274235899999,0.0015475177,8491008
942.625,1.0,0.009857216,5.61255,7618.191960573196,0.0,2,0.37817275524139404,0.009857216,12293,4428.846652775001,0.0011945722,8493056
942.625,1.0,0.009325085,5.6157656,7619.979305744171,0.0,2,0.40693527460098267,0.009325085,12295,4427.744210475,0.0013398934,8495104
956.5,1.0,0.013249471,5.618243,7621.769654750824,0.0,2,0.7632028162479401,0.013249471,12297,4494.475982149999,0.0012474627,8497152
953.0,1.0,0.0131686,5.6192274,7623.542411327362,0.0,2,0.7723852843046188,0.0131686,12299,4482.519649874999,0.0017115532,8499200
958.6,1.0,0.01082588,5.611897,7625.310463666916,0.0,2,0.3839297890663147,0.01082588,12301,4506.191440574999,0.0011652953,8501248
941.125,1.0,0.018392486,5.605624,7627.0433185100555,0.0,3,0.8691549152135849,0.018392486,12304,4407.9859329500005,0.001677027,8503296
941.125,1.0,0.010420697,5.608808,7628.791558504105,0.0,2,0.3435291051864624,0.010420697,12306,4404.992588925,0.0010932322,8505344
937.55,1.0,0.012762671,5.604734,7630.593806505203,0.0,2,0.8079099208116531,0.012762671,12308,4387.1111552,0.0012643188,8507392
958.325,1.0,0.011085467,5.6035247,7632.427494287491,0.0,2,0.29957789182662964,0.011085467,12310,4488.47636355,0.0012645884,8509440
961.725,1.0,0.012233827,5.606847,7634.1715495586395,0.0,2,0.6167862415313721,0.012233827,12312,4505.363331875,0.0013264099,8511488
957.55,1.0,0.0095612705,5.6070967,7635.932325601578,0.0,2,0.8201774805784225,0.0095612705,12314,4479.353516425001,0.001249297,8513536
957.55,1.0,0.008852292,5.6104846,7637.671504735947,0.0,2,0.3119134306907654,0.008852292,12316,4476.329997700001,0.0011023107,8515584
957.55,1.0,0.012558861,5.6138887,7639.460325956345,0.0,3,0.28862035274505615,0.012558861,12319,4478.8420275,0.0011402867,8517632
957.55,1.0,0.014814699,5.6145453,7641.231261968613,0.0,2,0.3394387364387512,0.014814699,12321,4476.701792899999,0.0018538369,8519680
957.55,1.0,0.01042641,5.614371,7643.014901399612,0.0,2,0.30668771266937256,0.01042641,12323,4474.658884899999,0.0013563574,8521728
956.675,1.0,0.0115726795,5.612418,7644.754161596298,0.0,2,0.7773192226886749,0.0115726795,12325,4472.0156928,0.001360032,8523776
956.675,1.0,0.009934819,5.6103106,7646.492463588715,0.0,2,0.32500511407852173,0.009934819,12327,4472.05821425,0.0012161969,8525824
956.675,1.0,0.010166274,5.6101503,7648.182835817337,0.0,2,0.32113444805145264,0.010166274,12329,4473.9963533499995,0.0013603258,8527872
956.675,1.0,0.009980552,5.611661,7649.9404129981995,0.0,2,0.3118883967399597,0.009980552,12331,4475.6974724,0.0012971879,8529920
955.9,1.0,0.0093304925,5.611329,7651.695597171783,0.0,2,0.7925464957952499,0.0093304925,12333,4472.952174225,0.001144677,8531968
955.9,1.0,0.013851513,5.608884,7653.465479373932,0.0,2,0.306118905544281,0.013851513,12335,4475.751239725,0.0015085,8534016
941.95,1.0,0.012949134,5.6130037,7655.198189735413,0.0,3,0.6703406870365143,0.012949134,12338,4405.7255742,0.0012253167,8536064
933.25,1.0,0.015069249,5.616542,7657.013698816299,0.0,3,0.8727288097143173,0.015069249,12341,4367.103029275,0.0015217147,8538112
933.25,1.0,0.01185923,5.615976,7658.802756309509,0.0,2,0.30576109886169434,0.01185923,12343,4379.672869625,0.0013540665,8540160
950.725,1.0,0.012580422,5.6160884,7660.578977108002,0.0,2,0.3459392786026001,0.012580422,12345,4470.4551479500005,0.0012425748,8542208
950.725,1.0,0.009505984,5.609654,7662.302132368088,0.0,2,0.31195223331451416,0.009505984,12347,4469.65303735,0.0010182057,8544256
950.95,1.0,0.009957323,5.6065784,7664.077179670334,0.0,2,0.8149488717317581,0.009957323,12349,4474.4880718,0.0012111408,8546304
950.95,1.0,0.009922501,5.6053033,7665.857668876648,0.0,2,0.2928796410560608,0.009922501,12351,4469.560013875,0.0010972968,8548352
936.775,1.0,0.017049305,5.6026263,7667.61997961998,0.0,3,0.9651140794157982,0.017049305,12354,4399.3961241,0.001621559,8550400
936.775,1.0,0.012270449,5.604247,7669.386109352112,0.0,2,0.3221637010574341,0.012270449,12356,4400.2930874,0.001287651,8552448
936.775,1.0,0.011641581,5.607579,7671.147658586502,0.0,2,0.36628735065460205,0.011641581,12358,4397.904705049999,0.0012316841,8554496
936.775,1.0,0.012219584,5.6071863,7672.966098308563,0.0,2,0.43792587518692017,0.012219584,12360,4397.7981785,0.001278201,8556544
936.775,1.0,0.011700833,5.601796,7674.6988270282745,0.0,2,0.40941083431243896,0.011700833,12362,4391.769967,0.0013429588,8558592
948.75,1.0,0.015044779,5.595212,7676.407562494278,0.0,2,0.3767605423927307,0.015044779,12364,4451.270809375,0.0016546153,8560640
930.975,1.0,0.011901747,5.5926847,7678.126843452454,0.0,3,0.83927983045578,0.011901747,12367,4365.07102515,0.0012674527,8562688
